user_id,demographic_group,internet_access_quality,device_type,network_latency,device_age,software_update_frequency,access_requests_per_day,security_outcome
user_1669,Group A,Standard Home,Modern Personal,27,4,6,2,0
user_1670,Group A,Standard Home,Modern Personal,69,13,7,1,0
user_1671,Group A,Standard Home,Older Personal,58,50,29,2,1
user_1672,Group A,Standard Home,Modern Personal,35,7,6,6,0
user_1673,Group A,High-Speed Home,Older Personal,27,61,22,5,1
user_1674,Group A,High-Speed Home,Modern Personal,23,7,9,7,0
user_1675,Group A,Standard Home,Older Personal,67,62,23,9,1
user_1676,Group A,Standard Home,Modern Personal,138,11,1,6,1
user_1677,Group A,Standard Home,Modern Personal,95,11,6,6,0
user_1678,Group B,Public Wi-Fi,Shared/Public,228,87,46,10,1
user_1679,Group A,High-Speed Home,Modern Personal,32,20,4,2,0
user_1680,Group A,Public Wi-Fi,Modern Personal,353,13,2,5,1
user_1681,Group B,Standard Home,Older Personal,34,40,22,7,0
user_1682,Group A,High-Speed Home,Older Personal,35,70,20,2,1
user_1683,Group A,Standard Home,Modern Personal,69,15,9,7,0
user_1684,Group B,Public Wi-Fi,Shared/Public,359,81,29,9,1
user_1685,Group A,High-Speed Home,Modern Personal,30,12,6,1,1
user_1686,Group A,High-Speed Home,Older Personal,33,37,14,5,0
user_1687,Group B,Mobile Hotspot,Shared/Public,99,83,30,7,1
user_1688,Group A,High-Speed Home,Modern Personal,32,4,5,9,0
user_1689,Group A,Standard Home,Modern Personal,67,2,9,3,0
user_1690,Group A,High-Speed Home,Modern Personal,33,1,12,5,0
user_1691,Group A,High-Speed Home,Older Personal,15,25,11,5,0
user_1692,Group B,Public Wi-Fi,Shared/Public,243,107,42,5,1
user_1693,Group A,High-Speed Home,Modern Personal,31,14,5,4,0
user_1694,Group B,Mobile Hotspot,Older Personal,122,33,8,12,1
user_1695,Group A,Standard Home,Modern Personal,73,3,3,5,0
user_1696,Group A,High-Speed Home,Older Personal,37,29,18,7,0
user_1697,Group A,Standard Home,Modern Personal,74,21,7,5,1
user_1698,Group A,Standard Home,Older Personal,114,35,25,6,1
user_1699,Group A,High-Speed Home,Modern Personal,10,5,9,2,0
user_1700,Group A,High-Speed Home,Older Personal,14,51,13,9,1
user_1701,Group A,High-Speed Home,Modern Personal,14,11,7,7,0
user_1702,Group A,Standard Home,Modern Personal,83,14,11,7,0
user_1703,Group A,Standard Home,Shared/Public,82,89,40,4,1
user_1704,Group A,High-Speed Home,Modern Personal,28,19,3,5,0
user_1705,Group B,Mobile Hotspot,Shared/Public,157,91,42,11,1
user_1706,Group B,Public Wi-Fi,Shared/Public,354,91,57,5,1
user_1707,Group B,Standard Home,Shared/Public,69,106,40,6,1
user_1708,Group B,Public Wi-Fi,Shared/Public,143,65,46,7,1
user_1709,Group A,High-Speed Home,Modern Personal,9,1,6,5,1
user_1710,Group A,High-Speed Home,Older Personal,49,30,9,2,0
user_1711,Group A,Standard Home,Modern Personal,55,6,13,4,0
user_1712,Group B,Mobile Hotspot,Shared/Public,195,99,38,4,1
user_1713,Group A,High-Speed Home,Modern Personal,51,21,9,1,0
user_1714,Group A,High-Speed Home,Modern Personal,36,13,4,8,0
user_1715,Group A,Standard Home,Older Personal,40,71,26,2,1
user_1716,Group B,Public Wi-Fi,Older Personal,220,59,13,7,1
user_1717,Group A,Standard Home,Modern Personal,37,4,6,4,0
user_1718,Group A,High-Speed Home,Modern Personal,32,16,3,3,0
user_1719,Group A,High-Speed Home,Older Personal,35,30,24,6,1
user_1720,Group B,Mobile Hotspot,Older Personal,177,43,16,8,0
user_1721,Group A,High-Speed Home,Modern Personal,31,8,6,7,1
user_1722,Group B,Mobile Hotspot,Shared/Public,159,73,37,9,1
user_1723,Group A,High-Speed Home,Shared/Public,24,101,44,6,1
user_1724,Group A,High-Speed Home,Modern Personal,30,16,8,4,0
user_1725,Group A,Standard Home,Modern Personal,49,5,6,8,0
user_1726,Group A,High-Speed Home,Older Personal,24,63,17,3,1
user_1727,Group B,Public Wi-Fi,Shared/Public,236,93,49,9,1
user_1728,Group B,Mobile Hotspot,Older Personal,155,67,25,8,1
user_1729,Group B,Public Wi-Fi,Shared/Public,257,116,56,8,1
user_1730,Group A,High-Speed Home,Older Personal,22,51,15,6,1
user_1731,Group A,High-Speed Home,Modern Personal,37,8,8,1,0
user_1732,Group A,High-Speed Home,Modern Personal,48,17,14,3,0
user_1733,Group A,Mobile Hotspot,Modern Personal,164,1,6,3,1
user_1734,Group B,Public Wi-Fi,Older Personal,363,56,17,4,1
user_1735,Group A,High-Speed Home,Older Personal,6,24,16,7,0
user_1736,Group B,Public Wi-Fi,Shared/Public,228,82,27,14,1
user_1737,Group B,Public Wi-Fi,Shared/Public,293,111,39,3,1
user_1738,Group B,Public Wi-Fi,Older Personal,213,60,22,7,1
user_1739,Group A,High-Speed Home,Modern Personal,23,11,14,4,0
user_1740,Group B,Public Wi-Fi,Older Personal,187,29,23,10,1
user_1741,Group A,Standard Home,Older Personal,21,51,15,9,1
user_1742,Group A,High-Speed Home,Older Personal,21,67,34,6,1
user_1743,Group A,High-Speed Home,Older Personal,58,70,38,7,1
user_1744,Group A,High-Speed Home,Modern Personal,19,19,6,5,0
user_1745,Group A,High-Speed Home,Modern Personal,38,13,5,3,0
user_1746,Group A,High-Speed Home,Modern Personal,16,12,8,2,0
user_1747,Group B,Public Wi-Fi,Older Personal,171,55,9,5,1
user_1748,Group A,Public Wi-Fi,Modern Personal,317,8,2,4,1
user_1749,Group A,High-Speed Home,Modern Personal,30,6,3,5,0
user_1750,Group A,Standard Home,Modern Personal,87,15,9,4,0
user_1751,Group A,High-Speed Home,Older Personal,30,33,27,5,0
user_1752,Group B,Public Wi-Fi,Shared/Public,227,110,61,7,1
user_1753,Group A,High-Speed Home,Shared/Public,28,88,30,5,1
user_1754,Group A,High-Speed Home,Older Personal,33,67,21,6,1
user_1755,Group B,Public Wi-Fi,Older Personal,163,48,9,5,1
user_1756,Group A,Standard Home,Modern Personal,68,19,8,4,0
user_1757,Group A,High-Speed Home,Modern Personal,13,23,10,4,0
user_1758,Group B,Public Wi-Fi,Older Personal,277,33,22,4,1
user_1759,Group A,High-Speed Home,Modern Personal,41,13,1,5,0
user_1760,Group B,Mobile Hotspot,Shared/Public,99,73,38,8,1
user_1761,Group A,Standard Home,Modern Personal,71,14,6,5,0
user_1762,Group B,Public Wi-Fi,Shared/Public,427,85,58,13,1
user_1763,Group B,Mobile Hotspot,Older Personal,168,24,23,6,1
user_1764,Group A,High-Speed Home,Modern Personal,32,22,8,8,0
user_1765,Group A,Standard Home,Modern Personal,93,14,6,6,0
user_1766,Group B,Public Wi-Fi,Shared/Public,231,104,35,6,0
user_1767,Group A,High-Speed Home,Modern Personal,37,23,10,5,0
user_1768,Group A,High-Speed Home,Modern Personal,36,13,8,9,0
user_1769,Group A,High-Speed Home,Modern Personal,26,10,12,3,0
user_1770,Group A,Standard Home,Modern Personal,62,22,4,6,0
user_1771,Group B,Mobile Hotspot,Older Personal,129,55,11,6,1
user_1772,Group A,High-Speed Home,Older Personal,17,65,9,7,1
user_1773,Group B,Public Wi-Fi,Older Personal,285,71,20,8,1
user_1774,Group A,High-Speed Home,Older Personal,15,24,34,3,1
user_1775,Group A,High-Speed Home,Modern Personal,32,1,6,4,0
user_1776,Group A,Standard Home,Shared/Public,114,94,46,7,1
user_1777,Group A,Standard Home,Modern Personal,106,12,6,5,1
user_1778,Group B,Mobile Hotspot,Shared/Public,137,101,37,6,1
user_1779,Group A,Public Wi-Fi,Older Personal,223,36,13,5,1
user_1780,Group B,Public Wi-Fi,Shared/Public,241,92,50,5,1
user_1781,Group A,High-Speed Home,Modern Personal,35,13,12,4,0
user_1782,Group A,High-Speed Home,Modern Personal,25,1,15,1,0
user_1783,Group A,High-Speed Home,Modern Personal,37,10,5,6,0
user_1784,Group A,Mobile Hotspot,Older Personal,128,34,12,4,1
user_1785,Group A,Standard Home,Modern Personal,64,9,10,7,0
user_1786,Group A,Standard Home,Shared/Public,57,97,41,3,1
user_1787,Group B,Mobile Hotspot,Older Personal,229,40,19,5,0
user_1788,Group A,High-Speed Home,Modern Personal,29,7,7,4,0
user_1789,Group A,High-Speed Home,Older Personal,32,25,21,8,0
user_1790,Group A,Standard Home,Modern Personal,90,4,8,3,0
user_1791,Group A,Standard Home,Shared/Public,114,63,34,2,1
user_1792,Group A,Standard Home,Modern Personal,47,3,7,6,0
user_1793,Group A,Standard Home,Modern Personal,66,20,10,5,0
user_1794,Group A,High-Speed Home,Modern Personal,32,14,3,3,0
user_1795,Group A,High-Speed Home,Older Personal,44,54,17,6,1
user_1796,Group A,Standard Home,Older Personal,41,65,23,2,1
user_1797,Group B,Standard Home,Older Personal,43,35,27,12,0
user_1798,Group B,Public Wi-Fi,Shared/Public,235,86,12,13,1
user_1799,Group A,Mobile Hotspot,Modern Personal,160,14,5,8,1
user_1800,Group A,High-Speed Home,Older Personal,22,44,33,3,1
user_1801,Group A,High-Speed Home,Modern Personal,46,20,12,5,0
user_1802,Group B,Public Wi-Fi,Shared/Public,224,68,31,9,1
user_1803,Group A,Standard Home,Modern Personal,60,13,7,4,0
user_1804,Group A,Standard Home,Modern Personal,32,4,8,4,0
user_1805,Group A,Standard Home,Modern Personal,79,18,4,6,0
user_1806,Group B,Public Wi-Fi,Shared/Public,193,74,58,6,1
user_1807,Group A,High-Speed Home,Older Personal,54,46,8,4,0
user_1808,Group A,High-Speed Home,Modern Personal,30,6,5,8,0
user_1809,Group B,Public Wi-Fi,Older Personal,319,36,23,6,1
user_1810,Group A,High-Speed Home,Modern Personal,32,20,6,4,0
user_1811,Group A,High-Speed Home,Modern Personal,25,8,6,3,0
user_1812,Group A,High-Speed Home,Shared/Public,5,74,21,1,1
user_1813,Group B,Public Wi-Fi,Shared/Public,216,61,52,13,1
user_1814,Group A,Standard Home,Modern Personal,73,15,9,5,0
user_1815,Group A,High-Speed Home,Modern Personal,15,22,9,10,0
user_1816,Group A,Standard Home,Modern Personal,82,2,4,5,0
user_1817,Group A,Standard Home,Older Personal,57,70,13,2,1
user_1818,Group B,Mobile Hotspot,Shared/Public,77,109,66,4,1
user_1819,Group A,High-Speed Home,Modern Personal,33,14,5,4,0
user_1820,Group A,High-Speed Home,Older Personal,36,50,15,3,1
user_1821,Group A,High-Speed Home,Modern Personal,41,11,8,1,0
user_1822,Group A,High-Speed Home,Modern Personal,33,1,7,6,0
user_1823,Group A,Mobile Hotspot,Shared/Public,169,67,43,7,1
user_1824,Group A,High-Speed Home,Older Personal,42,59,23,7,1
user_1825,Group A,High-Speed Home,Modern Personal,40,13,9,7,0
user_1826,Group B,Public Wi-Fi,Modern Personal,354,14,4,3,1
user_1827,Group A,Standard Home,Modern Personal,78,6,6,7,1
user_1828,Group A,High-Speed Home,Modern Personal,18,11,6,1,0
user_1829,Group A,Standard Home,Older Personal,70,31,18,9,0
user_1830,Group A,High-Speed Home,Modern Personal,19,18,5,6,0
user_1831,Group A,High-Speed Home,Modern Personal,24,1,3,3,0
user_1832,Group A,High-Speed Home,Modern Personal,26,9,10,3,1
user_1833,Group A,High-Speed Home,Modern Personal,17,2,6,6,0
user_1834,Group A,High-Speed Home,Modern Personal,20,1,6,10,0
user_1835,Group A,High-Speed Home,Modern Personal,25,1,3,4,1
user_1836,Group A,Public Wi-Fi,Modern Personal,195,17,8,8,0
user_1837,Group A,High-Speed Home,Modern Personal,42,7,6,4,0
user_1838,Group B,Mobile Hotspot,Older Personal,172,65,16,10,0
user_1839,Group B,Public Wi-Fi,Shared/Public,253,108,37,3,1
user_1840,Group A,High-Speed Home,Older Personal,28,60,12,4,1
user_1841,Group B,Public Wi-Fi,Older Personal,314,52,22,9,1
user_1842,Group A,Standard Home,Modern Personal,48,7,8,7,0
user_1843,Group B,Public Wi-Fi,Shared/Public,288,95,35,3,1
user_1844,Group A,High-Speed Home,Modern Personal,26,4,8,6,0
user_1845,Group A,High-Speed Home,Older Personal,19,32,10,1,0
user_1846,Group A,Mobile Hotspot,Older Personal,91,25,14,4,0
user_1847,Group A,Mobile Hotspot,Modern Personal,187,23,7,2,1
user_1848,Group B,High-Speed Home,Shared/Public,26,84,44,6,1
user_1849,Group B,Public Wi-Fi,Older Personal,188,50,33,11,1
user_1850,Group B,Public Wi-Fi,Shared/Public,168,60,46,6,1
user_1851,Group A,Standard Home,Modern Personal,64,3,5,4,0
user_1852,Group B,Public Wi-Fi,Shared/Public,308,104,52,3,1
user_1853,Group A,High-Speed Home,Modern Personal,26,2,7,6,0
user_1854,Group A,Standard Home,Shared/Public,52,115,52,6,1
user_1855,Group A,High-Speed Home,Modern Personal,31,6,8,6,0
user_1856,Group B,Mobile Hotspot,Shared/Public,245,117,45,7,1
user_1857,Group B,Public Wi-Fi,Older Personal,392,60,21,6,1
user_1858,Group A,High-Speed Home,Modern Personal,29,22,8,3,0
user_1859,Group B,Public Wi-Fi,Shared/Public,282,74,55,7,1
user_1860,Group A,Standard Home,Modern Personal,83,18,9,6,0
user_1861,Group B,Mobile Hotspot,Shared/Public,106,87,39,10,1
user_1862,Group B,Public Wi-Fi,Shared/Public,149,78,50,6,1
user_1863,Group A,High-Speed Home,Modern Personal,17,13,3,4,0
user_1864,Group A,Standard Home,Modern Personal,93,18,7,4,0
user_1865,Group A,High-Speed Home,Modern Personal,19,22,8,2,0
user_1866,Group A,High-Speed Home,Modern Personal,37,4,6,4,0
user_1867,Group B,Mobile Hotspot,Shared/Public,165,118,33,4,1
user_1868,Group A,Mobile Hotspot,Older Personal,158,56,17,6,1
user_1869,Group B,Mobile Hotspot,Older Personal,157,55,6,10,1
user_1870,Group A,High-Speed Home,Modern Personal,19,10,9,8,1
user_1871,Group B,Mobile Hotspot,Shared/Public,93,117,29,5,1
user_1872,Group A,High-Speed Home,Modern Personal,49,19,7,4,0
user_1873,Group A,Standard Home,Modern Personal,32,17,9,4,0
user_1874,Group A,Standard Home,Modern Personal,78,10,2,6,0
user_1875,Group A,High-Speed Home,Modern Personal,14,21,5,5,0
user_1876,Group A,High-Speed Home,Modern Personal,24,6,8,7,0
user_1877,Group A,Standard Home,Modern Personal,72,15,10,10,0
user_1878,Group B,Mobile Hotspot,Shared/Public,234,106,66,4,1
user_1879,Group B,Mobile Hotspot,Older Personal,92,55,15,12,1
user_1880,Group B,Mobile Hotspot,Older Personal,134,38,13,6,1
user_1881,Group A,Standard Home,Older Personal,68,29,19,5,0
user_1882,Group B,Public Wi-Fi,Older Personal,240,71,27,10,1
user_1883,Group A,High-Speed Home,Older Personal,32,28,26,7,0
user_1884,Group B,Mobile Hotspot,Shared/Public,91,75,23,5,1
user_1885,Group B,Public Wi-Fi,Older Personal,258,45,33,7,1
user_1886,Group B,Public Wi-Fi,Older Personal,337,48,17,8,1
user_1887,Group B,Public Wi-Fi,Shared/Public,225,65,41,14,1
user_1888,Group B,Public Wi-Fi,Shared/Public,99,90,41,8,1
user_1889,Group A,Public Wi-Fi,Modern Personal,248,6,4,3,1
user_1890,Group A,High-Speed Home,Shared/Public,13,87,30,6,1
user_1891,Group A,High-Speed Home,Modern Personal,35,6,7,6,0
user_1892,Group A,High-Speed Home,Modern Personal,22,5,9,5,0
user_1893,Group A,High-Speed Home,Modern Personal,35,4,7,6,0
user_1894,Group B,Mobile Hotspot,Older Personal,112,68,20,9,1
user_1895,Group A,High-Speed Home,Modern Personal,37,20,1,4,0
user_1896,Group A,High-Speed Home,Modern Personal,25,2,9,5,0
user_1897,Group A,High-Speed Home,Modern Personal,35,18,2,3,0
user_1898,Group A,Standard Home,Modern Personal,66,7,1,5,0
user_1899,Group B,Mobile Hotspot,Older Personal,88,67,22,4,1
user_1900,Group A,High-Speed Home,Modern Personal,35,4,7,4,0
user_1901,Group A,High-Speed Home,Older Personal,37,27,17,8,0
user_1902,Group A,Public Wi-Fi,Older Personal,346,44,28,4,1
user_1903,Group A,Standard Home,Modern Personal,84,22,6,3,0
user_1904,Group A,Standard Home,Modern Personal,49,21,5,5,0
user_1905,Group B,Public Wi-Fi,Older Personal,240,40,10,6,1
user_1906,Group B,Public Wi-Fi,Older Personal,319,58,17,9,1
user_1907,Group A,High-Speed Home,Modern Personal,17,16,9,3,0
user_1908,Group A,High-Speed Home,Modern Personal,35,13,7,3,0
user_1909,Group A,High-Speed Home,Modern Personal,28,20,9,8,0
user_1910,Group A,High-Speed Home,Modern Personal,43,22,9,6,0
user_1911,Group A,Public Wi-Fi,Modern Personal,413,17,9,9,1
user_1912,Group A,Standard Home,Older Personal,61,32,24,8,0
user_1913,Group A,Standard Home,Modern Personal,73,7,5,2,0
user_1914,Group A,High-Speed Home,Modern Personal,20,1,6,1,0
user_1915,Group A,High-Speed Home,Modern Personal,28,12,5,4,0
user_1916,Group A,High-Speed Home,Shared/Public,46,87,56,4,1
user_1917,Group A,High-Speed Home,Shared/Public,27,81,41,5,1
user_1918,Group A,High-Speed Home,Older Personal,44,33,14,2,1
user_1919,Group A,Mobile Hotspot,Older Personal,182,44,19,3,1
user_1920,Group A,High-Speed Home,Modern Personal,27,16,9,7,0
user_1921,Group B,Mobile Hotspot,Older Personal,184,38,13,8,1
user_1922,Group A,Mobile Hotspot,Modern Personal,162,17,10,5,1
user_1923,Group A,High-Speed Home,Shared/Public,32,114,41,8,1
user_1924,Group A,Standard Home,Modern Personal,39,3,5,8,0
user_1925,Group B,Standard Home,Older Personal,86,44,21,3,0
user_1926,Group B,Public Wi-Fi,Older Personal,193,52,11,6,1
user_1927,Group B,Mobile Hotspot,Shared/Public,100,91,27,5,1
user_1928,Group B,Public Wi-Fi,Older Personal,231,34,20,5,1
user_1929,Group B,Public Wi-Fi,Shared/Public,229,73,66,11,1
user_1930,Group A,Standard Home,Shared/Public,113,98,42,1,0
user_1931,Group A,Standard Home,Modern Personal,103,10,8,5,1
user_1932,Group B,Mobile Hotspot,Shared/Public,178,67,34,9,1
user_1933,Group A,High-Speed Home,Modern Personal,38,19,3,4,0
user_1934,Group A,Standard Home,Modern Personal,90,13,8,5,0
user_1935,Group A,Standard Home,Older Personal,45,50,7,13,1
user_1936,Group A,High-Speed Home,Modern Personal,38,16,5,4,0
user_1937,Group A,Standard Home,Older Personal,82,66,34,5,1
user_1938,Group B,Public Wi-Fi,Shared/Public,233,63,63,7,1
user_1939,Group A,High-Speed Home,Modern Personal,38,8,7,7,0
user_1940,Group A,Standard Home,Modern Personal,62,19,6,7,0
user_1941,Group A,High-Speed Home,Modern Personal,25,20,4,6,0
user_1942,Group B,Public Wi-Fi,Shared/Public,223,63,23,8,1
user_1943,Group A,High-Speed Home,Modern Personal,30,6,7,3,1
user_1944,Group B,Mobile Hotspot,Shared/Public,177,89,60,9,1
user_1945,Group A,High-Speed Home,Modern Personal,39,3,10,7,0
user_1946,Group A,High-Speed Home,Older Personal,12,45,18,5,0
user_1947,Group A,Standard Home,Modern Personal,83,18,11,5,0
user_1948,Group A,Standard Home,Modern Personal,66,22,6,3,0
user_1949,Group B,Mobile Hotspot,Older Personal,160,55,13,4,1
user_1950,Group B,Mobile Hotspot,Older Personal,158,31,15,9,1
user_1951,Group A,High-Speed Home,Older Personal,38,33,26,3,1
user_1952,Group A,High-Speed Home,Modern Personal,26,10,6,9,0
user_1953,Group A,Standard Home,Modern Personal,63,7,4,2,0
user_1954,Group B,Public Wi-Fi,Older Personal,17,51,31,5,1
user_1955,Group B,Public Wi-Fi,Older Personal,438,43,17,11,1
user_1956,Group A,High-Speed Home,Modern Personal,40,3,6,1,0
user_1957,Group A,High-Speed Home,Modern Personal,54,10,7,5,0
user_1958,Group B,Mobile Hotspot,Older Personal,146,28,24,7,1
user_1959,Group B,Public Wi-Fi,Older Personal,251,57,25,2,1
user_1960,Group B,Public Wi-Fi,Shared/Public,285,109,27,9,1
user_1961,Group A,Standard Home,Modern Personal,75,23,5,4,0
user_1962,Group A,High-Speed Home,Older Personal,27,70,20,5,1
user_1963,Group A,High-Speed Home,Modern Personal,49,14,7,5,0
user_1964,Group A,High-Speed Home,Modern Personal,41,13,9,3,0
user_1965,Group A,Standard Home,Modern Personal,124,21,7,9,1
user_1966,Group B,Mobile Hotspot,Shared/Public,132,114,43,6,1
user_1967,Group A,High-Speed Home,Modern Personal,49,1,5,5,0
user_1968,Group A,High-Speed Home,Modern Personal,13,7,8,5,0
user_1969,Group A,High-Speed Home,Shared/Public,24,107,54,4,0
user_1970,Group A,High-Speed Home,Modern Personal,23,19,8,1,0
user_1971,Group A,High-Speed Home,Modern Personal,19,23,11,13,1
user_1972,Group A,High-Speed Home,Modern Personal,42,10,9,7,0
user_1973,Group A,High-Speed Home,Modern Personal,31,15,6,5,0
user_1974,Group B,High-Speed Home,Shared/Public,49,114,59,5,1
user_1975,Group A,High-Speed Home,Modern Personal,25,11,5,5,0
user_1976,Group B,Public Wi-Fi,Older Personal,378,27,26,5,1
user_1977,Group A,Standard Home,Modern Personal,50,13,8,6,0
user_1978,Group A,Standard Home,Modern Personal,91,20,9,2,0
user_1979,Group A,High-Speed Home,Older Personal,37,60,23,4,1
user_1980,Group A,High-Speed Home,Modern Personal,32,17,8,3,0
user_1981,Group A,High-Speed Home,Shared/Public,45,80,55,8,1
user_1982,Group A,High-Speed Home,Modern Personal,24,19,6,6,0
user_1983,Group B,Mobile Hotspot,Shared/Public,150,103,52,11,1
user_1984,Group B,Public Wi-Fi,Shared/Public,92,110,47,9,1
user_1985,Group A,High-Speed Home,Modern Personal,48,16,5,6,1
user_1986,Group A,High-Speed Home,Modern Personal,21,10,9,7,0
user_1987,Group B,Mobile Hotspot,Shared/Public,109,96,48,7,1
user_1988,Group A,Public Wi-Fi,Modern Personal,278,17,9,5,1
user_1989,Group A,Standard Home,Modern Personal,49,16,8,3,0
user_1990,Group A,Standard Home,Modern Personal,64,8,13,6,0
user_1991,Group A,High-Speed Home,Shared/Public,29,93,49,4,1
user_1992,Group B,Public Wi-Fi,Shared/Public,203,73,44,8,1
user_1993,Group B,Public Wi-Fi,Modern Personal,224,9,10,3,0
user_1994,Group A,High-Speed Home,Modern Personal,29,10,11,2,1
user_1995,Group A,High-Speed Home,Older Personal,27,24,31,3,1
user_1996,Group A,High-Speed Home,Modern Personal,25,2,9,5,0
user_1997,Group B,Public Wi-Fi,Shared/Public,246,72,36,3,1
user_1998,Group A,High-Speed Home,Modern Personal,35,8,10,5,0
user_1999,Group A,High-Speed Home,Older Personal,38,49,13,4,1
user_2000,Group B,Mobile Hotspot,Shared/Public,189,66,56,11,1
